,count_A,count_B,ratio_A,ratio_B,log2_fold
1.20.120.1810,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.120.1870,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.120.1880,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
1.20.120.1900,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.120.1910,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.120.20,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
1.20.120.220,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
1.20.120.230,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.120.330,2,4,6.7594285609272684e-06,1.2517054489246496e-05,-0.8889219155207505
1.20.120.340,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.120.350,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
1.20.120.400,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.120.450,6,1,2.0278285676022377e-05,3.129263624658572e-06,2.6960405836374863
1.20.120.50,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.120.520,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.120.530,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
1.20.120.550,3,5,1.0139142839701046e-05,1.5646318110775805e-05,-0.6258875098552708
1.20.120.620,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.120.720,0,3,3.379714278773777e-15,9.387790867717188e-06,-31.371237271069738
1.20.120.730,4,12,1.3518857118474823e-05,3.7551163461480964e-05,-1.4738844163621312
1.20.120.770,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
1.20.120.790,0,3,3.379714278773777e-15,9.387790867717188e-06,-31.371237271069738
1.20.120.80,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
1.20.120.810,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.120.850,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
1.20.1200.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1220.12,0,35,3.379714278773777e-15,0.00010952422675665504,-34.915557786853874
1.20.1250.10,15,25,5.069571418498637e-05,7.823159054136198e-05,-0.6258875100091585
1.20.1250.20,26,5,8.787257125149792e-05,1.5646318110775805e-05,2.4895897071392548
1.20.1250.70,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.1260.10,6,0,2.0278285676022377e-05,3.1292636215293087e-15,32.59339343906644
1.20.1260.140,0,3,3.379714278773777e-15,9.387790867717188e-06,-31.371237271069738
1.20.1260.20,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.1260.30,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1270.180,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1270.280,2,10,6.7594285609272684e-06,3.1292636218422344e-05,-2.210850010191708
1.20.1270.330,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.1270.70,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1270.90,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.1280.170,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1280.240,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.1280.290,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1280.50,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
1.20.1290.10,6,1,2.0278285676022377e-05,3.129263624658572e-06,2.6960405836374863
1.20.1300.10,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
1.20.1330.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1340.10,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
1.20.1370.20,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.140.10,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
1.20.140.100,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.140.160,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
1.20.140.70,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.140.90,0,7,3.379714278773777e-15,2.190484535383442e-05,-32.59362969213139
1.20.1420.20,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1420.30,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
1.20.144.10,9,0,3.041742851234371e-05,3.1292636215293087e-15,33.17835593970745
1.20.1440.120,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1440.130,4,2,1.3518857118474823e-05,6.258527246187881e-06,1.111078083757902
1.20.1440.20,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.1440.200,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1440.230,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1440.30,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1440.60,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.1460.20,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.150.20,0,3,3.379714278773777e-15,9.387790867717188e-06,-31.371237271069738
1.20.150.30,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1510.10,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
1.20.1530.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1530.20,8,0,2.703771423356993e-05,3.1292636215293087e-15,33.00843093828517
1.20.1540.10,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
1.20.1560.10,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
1.20.1580.10,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.1600.10,6,1,2.0278285676022377e-05,3.129263624658572e-06,2.6960405836374863
1.20.1640.10,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.1690.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1700.10,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.1730.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.1740.10,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
1.20.190.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.20.10,6,13,2.0278285676022377e-05,4.068042708301027e-05,-1.0043991331718876
1.20.200.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.210.10,61,52,0.0002061625710085801,0.00016272170832265327,0.3413757035362765
1.20.272.10,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.4.-,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.5.100,15,18,5.069571418498637e-05,5.632674519065681e-05,-0.15195632169918785
1.20.5.110,3,1,1.0139142839701046e-05,3.129263624658572e-06,1.6960405838779353
1.20.5.1230,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.5.1300,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.5.1500,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.5.170,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.5.190,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.5.1930,7,0,2.3657999954796155e-05,3.1292636215293087e-15,32.81578586036854
1.20.5.250,0,3,3.379714278773777e-15,9.387790867717188e-06,-31.371237271069738
1.20.5.2700,3,4,1.0139142839701046e-05,1.2517054489246496e-05,-0.3039594150400432
1.20.5.3070,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.5.320,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
1.20.5.3310,9,1,3.041742851234371e-05,3.129263624658572e-06,3.2810030842784927
1.20.5.340,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
1.20.5.390,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.5.3960,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.5.420,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.5.440,5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
1.20.5.460,5,4,1.68985713972486e-05,1.2517054489246496e-05,0.43300617893380355
1.20.5.490,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.5.50,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.5.510,2,1,6.7594285609272684e-06,3.129263624658572e-06,1.1110780833972282
1.20.5.5200,7,11,2.3657999954796155e-05,3.442189983995166e-05,-0.5409986123861721
1.20.5.5270,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.5.640,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.5.700,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
1.20.5.710,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.5.730,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.5.860,1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
1.20.5.880,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
1.20.5.960,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.58.1000,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.58.1040,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.58.1080,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.58.1100,1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
1.20.58.1370,0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
1.20.58.1480,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
1.20.58.150,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.58.1610,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.58.1970,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.58.2190,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.58.2220,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.58.310,1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
1.20.58.340,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.58.360,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.58.390,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.20.58.410,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.58.590,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.58.60,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.58.610,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.58.670,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.58.70,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.20.58.730,0,3,3.379714278773777e-15,9.387790867717188e-06,-31.371237271069738
1.20.58.90,2,9,6.7594285609272684e-06,2.8163372596893038e-05,-2.0588469167626884
1.20.59.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.80.10,5,4,1.68985713972486e-05,1.2517054489246496e-05,0.43300617893380355
1.20.85.10,3,67,1.0139142839701046e-05,0.00020966066264559293,-4.370048605158675
1.20.90.10,5,3,1.68985713972486e-05,9.387790867717188e-06,0.8480436780924229
1.20.910.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.20.920.20,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
1.20.920.30,1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
1.20.920.60,0,3,3.379714278773777e-15,9.387790867717188e-06,-31.371237271069738
1.20.930.20,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
1.20.950.20,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.25.10.10,19,1,6.421457130008148e-05,3.129263624658572e-06,4.359005596195398
1.25.20.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.25.40.10,98,38,0.0003312119993232099,0.00011891201762124297,1.4778604147669545
1.25.40.20,12,3,4.055657134866504e-05,9.387790867717188e-06,2.111078083757902
1.25.40.340,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
1.25.40.390,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.25.40.410,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.25.40.420,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.25.40.450,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.25.40.650,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.25.40.80,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
1.25.40.850,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.25.40.880,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.25.40.90,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.25.60.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.25.70.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.3.-.-,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.3.1.-,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
1.3.8.-,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
1.3.99.-,7,0,2.3657999954796155e-05,3.1292636215293087e-15,32.81578586036854
1.4.3.-,3,17,1.0139142839701046e-05,5.3197481569127504e-05,-2.3914222560145735
1.4.99.-,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.40.20.10,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.5.-.-,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.50.10.10,4,8,1.3518857118474823e-05,2.503410897536373e-05,-0.8889219157010871
1.50.10.100,1,4,3.3797142821534916e-06,1.2517054489246496e-05,-1.8889219147994025
1.50.10.150,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.50.10.160,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.50.10.20,5,3,1.68985713972486e-05,9.387790867717188e-06,0.8480436780924229
1.50.40.10,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
1.6.-.-,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.6.5.-,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.6.99.-,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
1.7.-.-,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.8.-.-,12,4,4.055657134866504e-05,1.2517054489246496e-05,1.6960405845992828
1.8.4.-,9,2,3.041742851234371e-05,6.258527246187881e-06,2.28100308499984
1.8.98.-,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
1.8.99.-,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
11beta-hydroxysteroid dehydrogenase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
14-3-3 protein,0,1,3.379714278773777e-15,3.129263624658572e-06,-29.78627477131038
14-3-3 protein binding,1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
15-cis-phytoene synthase,4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
16S rRNA,10,1,3.379714279111749e-05,3.129263624658572e-06,3.433006177707513
17-beta-hydroxysteroid dehydrogenase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
17beta-estradiol 17-dehydrogenase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"2 iron, 2 sulfur cluster binding",39,10,0.000131808856875557,3.1292636218422344e-05,2.0745522079861844
"2',3'-cyclic GMP-AMP binding",2,11,6.7594285609272684e-06,3.442189983995166e-05,-2.348353533928528
"2',3'-cyclic-nucleotide 3'-phosphodiesterase",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity",3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
2'-deoxyadenosine deaminase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
2'-deoxyadenosine kinase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
2'-phospho-ADP-ribosyl cyclase/2'-phospho-cyclic-ADP-ribose transferase,1,2,3.3797142821534916e-06,6.258527246187881e-06,-0.8889219151600766
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",1,1,3.3797142821534916e-06,3.129263624658572e-06,0.11107808411857584
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity",0,2,3.379714278773777e-15,6.258527246187881e-06,-30.78627477058903
"2,4-dienoyl-CoA reductase [",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"2,5-diamino-6-",5,0,1.68985713972486e-05,3.1292636215293087e-15,32.330359033280736
"2,5-didehydrogluconate reductase",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"2,6-dioxo-6-phenylhexa-3-enoate hydrolase",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity",2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase superfamily",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,3,0,1.0139142839701046e-05,3.1292636215293087e-15,31.59339343930689
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
2-acylglycerol O-acyltransferase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
2-alkenal reductase [NAD,4,1,1.3518857118474823e-05,3.129263624658572e-06,2.1110780830365545
2-amino-3-carboxymuconate-6-semialdehyde decarboxylase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
2-aminoadipate transaminase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
2-aminomuconate deaminase,1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
"2-chlorobenzoate 1,2-dioxygenase activity",1,0,3.3797142821534916e-06,3.1292636215293087e-15,30.008430939547534
2-dehydro-3-deoxyglucarate aldolase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
2-dehydropantoate 2-reductase,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
2-dehydropantoate 2-reductase activity,2,0,6.7594285609272684e-06,3.1292636215293087e-15,31.008430938826184
2-hydroxy-3-oxoadipate synthase,1,3,3.3797142821534916e-06,9.387790867717188e-06,-1.4738844156407833
"2-hydroxy-6-oxonona-2,4-dienedioate hydrolase",4,0,1.3518857118474823e-05,3.1292636215293087e-15,32.00843093846551
